# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.61300000e+02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.00591558      	8.81145925e-04	5.04502015e-22	2.21246130e-03	-1.10623065e-04	-3.51839899e-04	4.40572963e-05	3.29949898e-04	5.51196027e-04	4.40572963e-05	-4.40572963e-05	7.54390749e-04	1.45807055e-03
0.00599295      	8.89513130e-04	6.22251309e-22	2.21074718e-03	-1.10537359e-04	-3.46448947e-04	4.44756565e-05	3.34219206e-04	5.55293924e-04	4.44756565e-05	-4.44756565e-05	7.58924641e-04	1.45182254e-03
0.00607032      	8.97403859e-04	-1.54730617e-21	2.20918132e-03	-1.10459066e-04	-3.41119005e-04	4.48701929e-05	3.38242864e-04	5.59160995e-04	4.48701929e-05	-4.48701929e-05	7.63471654e-04	1.44570966e-03
0.00614769      	9.04869402e-04	-6.38171711e-22	2.20762022e-03	-1.10381011e-04	-3.35819474e-04	4.52434701e-05	3.42053690e-04	5.62815712e-04	4.52434701e-05	-4.52434701e-05	7.67990636e-04	1.43962958e-03
0.00622506      	9.11832549e-04	2.35794159e-22	2.20629123e-03	-1.10314562e-04	-3.30531552e-04	4.55916274e-05	3.45601713e-04	5.66230836e-04	4.55916274e-05	-4.55916274e-05	7.72614064e-04	1.43367717e-03
0.00630242      	9.18403151e-04	-5.52214871e-23	2.20505391e-03	-1.10252696e-04	-3.25302813e-04	4.59201576e-05	3.48948880e-04	5.69454271e-04	4.59201576e-05	-4.59201576e-05	7.77224144e-04	1.42782977e-03
0.00637979      	9.24500778e-04	-2.97435130e-21	2.20392918e-03	-1.10196459e-04	-3.20065785e-04	4.62250389e-05	3.52053930e-04	5.72446848e-04	4.62250389e-05	-4.62250389e-05	7.81898804e-04	1.42203037e-03
0.00645716      	9.30172838e-04	1.04615747e-21	2.20332665e-03	-1.10166332e-04	-3.15001575e-04	4.65086419e-05	3.54920087e-04	5.75252751e-04	4.65086419e-05	-4.65086419e-05	7.86661749e-04	1.41666490e-03
0.00653453      	9.35421664e-04	-1.08032972e-22	2.20243489e-03	-1.10121745e-04	-3.09831688e-04	4.67710832e-05	3.57589087e-04	5.77832577e-04	4.67710832e-05	-4.67710832e-05	7.91385758e-04	1.41104913e-03
0.0066119       	9.40240872e-04	6.77671210e-22	2.20142260e-03	-1.10071130e-04	-3.04551472e-04	4.70120436e-05	3.60049306e-04	5.80191566e-04	4.70120436e-05	-4.70120436e-05	7.96159827e-04	1.40526277e-03
0.00668927      	9.44720168e-04	-1.16504601e-21	2.20132911e-03	-1.10066455e-04	-2.99619627e-04	4.72360084e-05	3.62293629e-04	5.82426540e-04	4.72360084e-05	-4.72360084e-05	8.01044926e-04	1.40028418e-03
0.00676664      	9.48838054e-04	-3.48978207e-22	2.20062229e-03	-1.10031115e-04	-2.94426039e-04	4.74419027e-05	3.64387912e-04	5.84450142e-04	4.74419027e-05	-4.74419027e-05	8.05885108e-04	1.39473719e-03
0.00684401      	9.52634542e-04	1.95320252e-22	2.20055429e-03	-1.10027715e-04	-2.89444591e-04	4.76317271e-05	3.66289556e-04	5.86344986e-04	4.76317271e-05	-4.76317271e-05	8.10832556e-04	1.38972174e-03
0.00692138      	9.56132608e-04	1.97808991e-21	2.20056566e-03	-1.10028283e-04	-2.84539978e-04	4.78066304e-05	3.68038021e-04	5.88094587e-04	4.78066304e-05	-4.78066304e-05	8.15742854e-04	1.38482281e-03
0.00699875      	9.59336443e-04	1.01038275e-21	2.20081738e-03	-1.10040869e-04	-2.79678408e-04	4.79668221e-05	3.69627352e-04	5.89709090e-04	4.79668221e-05	-4.79668221e-05	8.20730284e-04	1.38008710e-03
0.00707612      	9.62276358e-04	1.67103763e-21	2.20125471e-03	-1.10062735e-04	-2.74877384e-04	4.81138179e-05	3.71075444e-04	5.91200915e-04	4.81138179e-05	-4.81138179e-05	8.25749969e-04	1.37550474e-03
0.00715349      	9.64996990e-04	3.86931533e-21	2.20184133e-03	-1.10092067e-04	-2.70140021e-04	4.82498495e-05	3.72406428e-04	5.92590562e-04	4.82498495e-05	-4.82498495e-05	8.30780646e-04	1.37106069e-03
0.00723086      	9.67485031e-04	-1.82742577e-21	2.20255332e-03	-1.10127666e-04	-2.65465222e-04	4.83742516e-05	3.73614850e-04	5.93870182e-04	4.83742516e-05	-4.83742516e-05	8.35811439e-04	1.36674188e-03
0.00730823      	9.69762797e-04	1.43545988e-22	2.20352336e-03	-1.10176168e-04	-2.60809837e-04	4.84881398e-05	3.74705230e-04	5.95057567e-04	4.84881398e-05	-4.84881398e-05	8.40951845e-04	1.36257152e-03
0.0073856       	9.71838855e-04	5.75586213e-22	2.20461043e-03	-1.10230521e-04	-2.56248318e-04	4.85919428e-05	3.75688906e-04	5.96149949e-04	4.85919428e-05	-4.85919428e-05	8.46056896e-04	1.35855353e-03
0.00746297      	9.73753950e-04	1.78149130e-21	2.20584319e-03	-1.10292159e-04	-2.51673738e-04	4.86876975e-05	3.76584815e-04	5.97169134e-04	4.86876975e-05	-4.86876975e-05	8.51247856e-04	1.35459533e-03
0.00754033      	9.75492049e-04	8.00160681e-23	2.20719046e-03	-1.10359523e-04	-2.47200492e-04	4.87746025e-05	3.77386502e-04	5.98105547e-04	4.87746025e-05	-4.87746025e-05	8.56394736e-04	1.35079572e-03
0.0076177       	9.77096407e-04	1.41306437e-21	2.20886761e-03	-1.10443380e-04	-2.42769179e-04	4.88548204e-05	3.78104823e-04	5.98991584e-04	4.88548204e-05	-4.88548204e-05	8.61664624e-04	1.34720298e-03
0.00769507      	9.78547641e-04	-3.14834166e-22	2.21059192e-03	-1.10529596e-04	-2.38445088e-04	4.89273820e-05	3.78744224e-04	5.99803417e-04	4.89273820e-05	-4.89273820e-05	8.66850875e-04	1.34374105e-03
0.00777244      	9.79899643e-04	-1.11273643e-21	2.21254953e-03	-1.10627476e-04	-2.34161232e-04	4.89949821e-05	3.79322345e-04	6.00577298e-04	4.89949821e-05	-4.89949821e-05	8.72113531e-04	1.34043600e-03
0.00784981      	9.81112959e-04	7.94926900e-22	2.21489937e-03	-1.10744968e-04	-2.30019616e-04	4.90556479e-05	3.79811511e-04	6.01301448e-04	4.90556479e-05	-4.90556479e-05	8.77430068e-04	1.33746930e-03
0.00792718      	9.82261599e-04	-4.06444942e-22	2.21700798e-03	-1.10850399e-04	-2.25848270e-04	4.91130800e-05	3.80280400e-04	6.01981199e-04	4.91130800e-05	-4.91130800e-05	8.82655721e-04	1.33435226e-03
0.00800455      	9.83243576e-04	-8.72540975e-22	2.21967596e-03	-1.10983798e-04	-2.21851986e-04	4.91621788e-05	3.80637990e-04	6.02605586e-04	4.91621788e-05	-4.91621788e-05	8.87985993e-04	1.33168997e-03
0.00808192      	9.84169834e-04	1.35714582e-21	2.22231110e-03	-1.11115555e-04	-2.17883034e-04	4.92084917e-05	3.80969362e-04	6.03200472e-04	4.92084917e-05	-4.92084917e-05	8.93272514e-04	1.32903858e-03
0.00815929      	9.84929312e-04	-1.12272744e-21	2.22523733e-03	-1.11261867e-04	-2.14015471e-04	4.92464656e-05	3.81202789e-04	6.03726522e-04	4.92464656e-05	-4.92464656e-05	8.98603195e-04	1.32663414e-03
0.00823666      	9.85655485e-04	-2.41080737e-22	2.22859241e-03	-1.11429621e-04	-2.10303537e-04	4.92827743e-05	3.81398122e-04	6.04257363e-04	4.92827743e-05	-4.92827743e-05	9.03992669e-04	1.32459974e-03
0.00831403      	9.86231133e-04	-9.01103067e-22	2.23175466e-03	-1.11587733e-04	-2.06581714e-04	4.93115567e-05	3.81527834e-04	6.04703300e-04	4.93115567e-05	-4.93115567e-05	9.09295615e-04	1.32245904e-03
0.0083914       	9.86754068e-04	-4.84213913e-22	2.23504639e-03	-1.11752320e-04	-2.02905715e-04	4.93377034e-05	3.81624714e-04	6.05129354e-04	4.93377034e-05	-4.93377034e-05	9.14617482e-04	1.32042891e-03
0.00846877      	9.87146174e-04	1.12471948e-21	2.23855114e-03	-1.11927557e-04	-1.99260094e-04	4.93573087e-05	3.81645530e-04	6.05500644e-04	4.93573087e-05	-4.93573087e-05	9.20015479e-04	1.31853567e-03
0.00854614      	9.87551533e-04	-9.95258232e-22	2.24204275e-03	-1.12102138e-04	-1.95626788e-04	4.93775766e-05	3.81673629e-04	6.05877904e-04	4.93775766e-05	-4.93775766e-05	9.25394588e-04	1.31664816e-03
0.00862351      	9.87820013e-04	1.84190804e-21	2.24593028e-03	-1.12296514e-04	-1.92148758e-04	4.93910006e-05	3.81613493e-04	6.06206520e-04	4.93910006e-05	-4.93910006e-05	9.30816380e-04	1.31511390e-03
0.00870087      	9.88116460e-04	-2.51077355e-21	2.24976563e-03	-1.12488281e-04	-1.88690912e-04	4.94058230e-05	3.81569948e-04	6.06546511e-04	4.94058230e-05	-4.94058230e-05	9.36191903e-04	1.31357373e-03
0.00877824      	9.88288865e-04	-2.60850607e-21	2.25371278e-03	-1.12685639e-04	-1.85299058e-04	4.94144432e-05	3.81458793e-04	6.06830072e-04	4.94144432e-05	-4.94144432e-05	9.41557334e-04	1.31215545e-03
0.00885561      	9.88462718e-04	1.10832650e-21	2.25778548e-03	-1.12889274e-04	-1.81895531e-04	4.94231359e-05	3.81342085e-04	6.07120633e-04	4.94231359e-05	-4.94231359e-05	9.46997211e-04	1.31078827e-03
0.00893298      	9.88495823e-04	2.33397532e-22	2.26202617e-03	-1.13101308e-04	-1.78559110e-04	4.94247912e-05	3.81146603e-04	6.07349220e-04	4.94247912e-05	-4.94247912e-05	9.52453974e-04	1.30957219e-03
0.00901035      	9.88520401e-04	7.74479490e-22	2.26626170e-03	-1.13313085e-04	-1.75175160e-04	4.94260200e-05	3.80947115e-04	6.07573286e-04	4.94260200e-05	-4.94260200e-05	9.57955692e-04	1.30830601e-03
0.00908772      	9.88400640e-04	1.26198846e-22	2.27069215e-03	-1.13534607e-04	-1.71921026e-04	4.94200320e-05	3.80665713e-04	6.07734928e-04	4.94200320e-05	-4.94200320e-05	9.63425047e-04	1.30726710e-03
0.00916509      	9.88268231e-04	1.48350279e-21	2.27509830e-03	-1.13754915e-04	-1.68682558e-04	4.94134115e-05	3.80379200e-04	6.07889030e-04	4.94134115e-05	-4.94134115e-05	9.68866591e-04	1.30623171e-03
0.00924246      	9.87966149e-04	5.92864748e-22	2.27979600e-03	-1.13989800e-04	-1.65580903e-04	4.93983075e-05	3.79993275e-04	6.07972875e-04	4.93983075e-05	-4.93983075e-05	9.74317096e-04	1.30547890e-03
0.00931983      	9.87686677e-04	-2.72733383e-21	2.28430506e-03	-1.14215253e-04	-1.62442243e-04	4.93843338e-05	3.79628085e-04	6.08058592e-04	4.93843338e-05	-4.93843338e-05	9.79710289e-04	1.30459478e-03
0.0093972       	9.87262473e-04	1.46290526e-21	2.28896079e-03	-1.14448040e-04	-1.59292142e-04	4.93631237e-05	3.79183197e-04	6.08079276e-04	4.93631237e-05	-4.93631237e-05	9.85188256e-04	1.30377254e-03
0.00947457      	9.86898989e-04	1.02235418e-21	2.29381505e-03	-1.14690753e-04	-1.56202615e-04	4.93449494e-05	3.78758742e-04	6.08140247e-04	4.93449494e-05	-4.93449494e-05	9.90704910e-04	1.30311014e-03
0.00955194      	9.86400378e-04	3.64946077e-21	2.29861367e-03	-1.14930684e-04	-1.53110190e-04	4.93200189e-05	3.78269505e-04	6.08130872e-04	4.93200189e-05	-4.93200189e-05	9.96196646e-04	1.30241703e-03
0.00962931      	9.85984242e-04	-2.66404046e-21	2.30339146e-03	-1.15169573e-04	-1.49988857e-04	4.92992121e-05	3.77822548e-04	6.08161694e-04	4.92992121e-05	-4.92992121e-05	1.00170687e-03	1.30168458e-03
0.00970668      	9.85444635e-04	-5.68983588e-22	2.30855626e-03	-1.15427813e-04	-1.46980085e-04	4.92722318e-05	3.77294505e-04	6.08150131e-04	4.92722318e-05	-4.92722318e-05	1.00729804e-03	1.30125821e-03
0.00978405      	9.84991576e-04	2.63202769e-22	2.31349067e-03	-1.15674534e-04	-1.43965983e-04	4.92495788e-05	3.76821254e-04	6.08170322e-04	4.92495788e-05	-4.92495788e-05	1.01277935e-03	1.30071132e-03
0.00986141      	9.84395315e-04	-5.45712576e-22	2.31857244e-03	-1.15928622e-04	-1.40932751e-04	4.92197657e-05	3.76269036e-04	6.08126279e-04	4.92197657e-05	-4.92197657e-05	1.01835347e-03	1.30021897e-03
0.00993878      	9.83862048e-04	2.92639694e-21	2.32343977e-03	-1.16171988e-04	-1.37848689e-04	4.91931024e-05	3.75759036e-04	6.08103012e-04	4.91931024e-05	-4.91931024e-05	1.02387119e-03	1.29956857e-03
0.0100162       	9.83162726e-04	-8.10915315e-22	2.32861947e-03	-1.16430974e-04	-1.34928042e-04	4.91581363e-05	3.75150389e-04	6.08012337e-04	4.91581363e-05	-4.91581363e-05	1.02938169e-03	1.29923778e-03
0.0100935       	9.82514813e-04	-6.65583964e-22	2.33349601e-03	-1.16674800e-04	-1.31829043e-04	4.91257406e-05	3.74582606e-04	6.07932207e-04	4.91257406e-05	-4.91257406e-05	1.03491896e-03	1.29857705e-03
0.0101709       	9.81671161e-04	-8.01364131e-22	2.33864110e-03	-1.16932055e-04	-1.28813666e-04	4.90835581e-05	3.73903525e-04	6.07767636e-04	4.90835581e-05	-4.90835581e-05	1.04050689e-03	1.29813422e-03
0.0102483       	9.80874097e-04	4.32234605e-22	2.34365720e-03	-1.17182860e-04	-1.25805432e-04	4.90437048e-05	3.73254188e-04	6.07619909e-04	4.90437048e-05	-4.90437048e-05	1.04602317e-03	1.29763403e-03
0.0103256       	9.79874198e-04	1.63732533e-21	2.34868832e-03	-1.17434416e-04	-1.22796627e-04	4.89937099e-05	3.72502683e-04	6.07371515e-04	4.89937099e-05	-4.89937099e-05	1.05154753e-03	1.29714079e-03
0.010403        	9.78904665e-04	-3.66024906e-22	2.35379747e-03	-1.17689873e-04	-1.19821681e-04	4.89452332e-05	3.71762459e-04	6.07142206e-04	4.89452332e-05	-4.89452332e-05	1.05707705e-03	1.29672042e-03
0.0104784       	9.77756768e-04	1.41762291e-21	2.35857749e-03	-1.17928874e-04	-1.16857560e-04	4.88878384e-05	3.70949510e-04	6.06807258e-04	4.88878384e-05	-4.88878384e-05	1.06243118e-03	1.29614630e-03
0.0105538       	9.76717674e-04	-1.14027919e-21	2.36344988e-03	-1.18172494e-04	-1.13928277e-04	4.88358837e-05	3.70186343e-04	6.06531331e-04	4.88358837e-05	-4.88358837e-05	1.06779666e-03	1.29565322e-03
0.0106292       	9.75506540e-04	6.52225052e-22	2.36813752e-03	-1.18406876e-04	-1.10881774e-04	4.87753270e-05	3.69346394e-04	6.06160146e-04	4.87753270e-05	-4.87753270e-05	1.07318699e-03	1.29495053e-03
0.0107045       	9.74403943e-04	-9.94049730e-22	2.37315984e-03	-1.18657992e-04	-1.07894261e-04	4.87201971e-05	3.68543979e-04	6.05859964e-04	4.87201971e-05	-4.87201971e-05	1.07868566e-03	1.29447418e-03
0.0107799       	9.73166453e-04	-2.12722052e-21	2.37782702e-03	-1.18891351e-04	-1.04894830e-04	4.86583227e-05	3.67691876e-04	6.05474578e-04	4.86583227e-05	-4.86583227e-05	1.08401868e-03	1.29380834e-03
0.0108553       	9.72043634e-04	2.59928586e-21	2.38248280e-03	-1.19124140e-04	-1.01839976e-04	4.86021817e-05	3.66897677e-04	6.05145957e-04	4.86021817e-05	-4.86021817e-05	1.08940143e-03	1.29308138e-03
0.0109307       	9.70784878e-04	7.99738420e-22	2.38735224e-03	-1.19367612e-04	-9.88373509e-05	4.85392439e-05	3.66024827e-04	6.04760051e-04	4.85392439e-05	-4.85392439e-05	1.09483877e-03	1.29251347e-03
0.0110061       	9.69655154e-04	-8.54693453e-22	2.39203600e-03	-1.19601800e-04	-9.58174716e-05	4.84827577e-05	3.65225777e-04	6.04429377e-04	4.84827577e-05	-4.84827577e-05	1.10020053e-03	1.29183547e-03
0.0110818       	9.68375784e-04	1.27359147e-21	2.39656597e-03	-1.19828298e-04	-9.27256401e-05	4.84187892e-05	3.64359594e-04	6.04016190e-04	4.84187892e-05	-4.84187892e-05	1.10555734e-03	1.29100862e-03
0.0111574       	9.67186540e-04	-1.67962964e-21	2.40148898e-03	-1.20074449e-04	-8.96808482e-05	4.83593270e-05	3.63518821e-04	6.03667719e-04	4.83593270e-05	-4.83593270e-05	1.11106364e-03	1.29042534e-03
0.0112331       	9.65841094e-04	-2.47689269e-21	2.40600964e-03	-1.20300482e-04	-8.66250700e-05	4.82920547e-05	3.62620065e-04	6.03221029e-04	4.82920547e-05	-4.82920547e-05	1.11637975e-03	1.28962989e-03
0.0113088       	9.64564147e-04	5.28638852e-22	2.41064088e-03	-1.20532044e-04	-8.35545019e-05	4.82282073e-05	3.61750030e-04	6.02814117e-04	4.82282073e-05	-4.82282073e-05	1.12176594e-03	1.28887494e-03
0.0113845       	9.63092064e-04	1.46362051e-22	2.41517619e-03	-1.20758809e-04	-8.04510491e-05	4.81546032e-05	3.60787223e-04	6.02304842e-04	4.81546032e-05	-4.81546032e-05	1.12713705e-03	1.28803914e-03
0.0114602       	9.61684756e-04	-2.62155602e-22	2.41971888e-03	-1.20985944e-04	-7.73527202e-05	4.80842378e-05	3.59856434e-04	6.01828322e-04	4.80842378e-05	-4.80842378e-05	1.13250672e-03	1.28721216e-03
0.0115358       	9.60094541e-04	-1.50409847e-21	2.42425626e-03	-1.21212813e-04	-7.41959159e-05	4.80047270e-05	3.58834457e-04	6.01260083e-04	4.80047270e-05	-4.80047270e-05	1.13793221e-03	1.28632405e-03
0.0116115       	9.58572050e-04	-1.13853639e-21	2.42874544e-03	-1.21437272e-04	-7.10499372e-05	4.79286025e-05	3.57848753e-04	6.00723297e-04	4.79286025e-05	-4.79286025e-05	1.14332278e-03	1.28542266e-03
0.0116872       	9.56884024e-04	-6.44169495e-23	2.43317155e-03	-1.21658577e-04	-6.78821332e-05	4.78442012e-05	3.56783435e-04	6.00100589e-04	4.78442012e-05	-4.78442012e-05	1.14870364e-03	1.28446791e-03
0.0117629       	9.55317299e-04	-9.14098506e-23	2.43754358e-03	-1.21877179e-04	-6.47193500e-05	4.77658650e-05	3.55781471e-04	5.99535829e-04	4.77658650e-05	-4.77658650e-05	1.15405244e-03	1.28349114e-03
0.0118386       	9.53610708e-04	2.83297252e-23	2.44186699e-03	-1.22093350e-04	-6.15043967e-05	4.76805354e-05	3.54712005e-04	5.98898704e-04	4.76805354e-05	-4.76805354e-05	1.15942910e-03	1.28243789e-03
0.0119142       	9.52065122e-04	9.56749570e-22	2.44610147e-03	-1.22305073e-04	-5.82829638e-05	4.76032561e-05	3.53727487e-04	5.98337634e-04	4.76032561e-05	-4.76032561e-05	1.16476777e-03	1.28133370e-03
0.0119899       	9.50425069e-04	1.45132251e-21	2.45028841e-03	-1.22514421e-04	-5.50180942e-05	4.75212535e-05	3.52698114e-04	5.97726955e-04	4.75212535e-05	-4.75212535e-05	1.17012611e-03	1.28016230e-03
0.0120656       	9.48961685e-04	3.16728535e-21	2.45441891e-03	-1.22720946e-04	-5.17280355e-05	4.74480842e-05	3.51759897e-04	5.97201788e-04	4.74480842e-05	-4.74480842e-05	1.17548142e-03	1.27893749e-03
0.0121413       	9.47417498e-04	-8.72127985e-22	2.45846158e-03	-1.22923079e-04	-4.83997759e-05	4.73708749e-05	3.50785670e-04	5.96631828e-04	4.73708749e-05	-4.73708749e-05	1.18083101e-03	1.27763056e-03
0.012217        	9.46044591e-04	1.86539819e-21	2.46242606e-03	-1.23121303e-04	-4.50463973e-05	4.73022295e-05	3.49900993e-04	5.96143598e-04	4.73022295e-05	-4.73022295e-05	1.18616663e-03	1.27625943e-03
0.0122926       	9.44570686e-04	3.37067678e-21	2.46634654e-03	-1.23317327e-04	-4.16291706e-05	4.72285343e-05	3.48968016e-04	5.95602670e-04	4.72285343e-05	-4.72285343e-05	1.19154410e-03	1.27480244e-03
0.0123683       	9.43234801e-04	6.14962042e-23	2.47019051e-03	-1.23509525e-04	-3.81921001e-05	4.71617401e-05	3.48107875e-04	5.95126926e-04	4.71617401e-05	-4.71617401e-05	1.19690315e-03	1.27328735e-03
0.012444        	9.41762592e-04	2.67935936e-21	2.47396783e-03	-1.23698392e-04	-3.47087666e-05	4.70881296e-05	3.47182904e-04	5.94579687e-04	4.70881296e-05	-4.70881296e-05	1.20227515e-03	1.27169268e-03
0.0125197       	9.40385257e-04	7.51905385e-22	2.47765023e-03	-1.23882512e-04	-3.12003541e-05	4.70192628e-05	3.46310117e-04	5.94075140e-04	4.70192628e-05	-4.70192628e-05	1.20762476e-03	1.27002547e-03
0.0125954       	9.38818186e-04	1.24794218e-21	2.48132444e-03	-1.24066222e-04	-2.76385402e-05	4.69409093e-05	3.45342871e-04	5.93475315e-04	4.69409093e-05	-4.69409093e-05	1.21302368e-03	1.26830076e-03
0.012671        	9.37294763e-04	1.65769202e-22	2.48498976e-03	-1.24249488e-04	-2.40208773e-05	4.68647381e-05	3.44397893e-04	5.92896869e-04	4.68647381e-05	-4.68647381e-05	1.21847400e-03	1.26651576e-03
0.0127474       	9.35588701e-04	1.08203464e-21	2.48846453e-03	-1.24423227e-04	-2.03988974e-05	4.67794350e-05	3.43371124e-04	5.92217577e-04	4.67794350e-05	-4.67794350e-05	1.22383337e-03	1.26463116e-03
0.0128237       	9.33904641e-04	-1.83691137e-21	2.49189927e-03	-1.24594963e-04	-1.67378621e-05	4.66952321e-05	3.42357357e-04	5.91547284e-04	4.66952321e-05	-4.66952321e-05	1.22921177e-03	1.26268750e-03
0.0129          	9.32019969e-04	8.75082432e-22	2.49513814e-03	-1.24756907e-04	-1.29951444e-05	4.66009985e-05	3.41253078e-04	5.90766891e-04	4.66009985e-05	-4.66009985e-05	1.23457392e-03	1.26056421e-03
0.0129763       	9.30205037e-04	-6.20359407e-23	2.49856618e-03	-1.24928309e-04	-9.23479023e-06	4.65102518e-05	3.40174209e-04	5.90030827e-04	4.65102518e-05	-4.65102518e-05	1.24004830e-03	1.25851788e-03
0.0130527       	9.28236230e-04	-2.39175477e-21	2.50175240e-03	-1.25087620e-04	-5.44608520e-06	4.64118115e-05	3.39030495e-04	5.89205735e-04	4.64118115e-05	-4.64118115e-05	1.24543012e-03	1.25632229e-03
0.013129        	9.26377548e-04	-1.02640308e-21	2.50475150e-03	-1.25237575e-04	-1.62298182e-06	4.63188774e-05	3.37951199e-04	5.88426349e-04	4.63188774e-05	-4.63188774e-05	1.25075277e-03	1.25399873e-03
0.0132053       	9.24430652e-04	-1.48891609e-21	2.50786605e-03	-1.25393303e-04	2.26170245e-06	4.62215326e-05	3.36822023e-04	5.87608628e-04	4.62215326e-05	-4.62215326e-05	1.25619473e-03	1.25167132e-03
0.0132817       	9.22646625e-04	-3.37256681e-21	2.51060923e-03	-1.25530461e-04	6.19051912e-06	4.61323313e-05	3.35792851e-04	5.86853774e-04	4.61323313e-05	-4.61323313e-05	1.26149513e-03	1.24911409e-03
0.013358        	9.20807697e-04	-3.55834243e-22	2.51334671e-03	-1.25667335e-04	1.02390391e-05	4.60403849e-05	3.34736513e-04	5.86071184e-04	4.60403849e-05	-4.60403849e-05	1.26691239e-03	1.24643431e-03
0.0134343       	9.19157300e-04	-1.73051734e-21	2.51592907e-03	-1.25796453e-04	1.43168221e-05	4.59578650e-05	3.33782197e-04	5.85375103e-04	4.59578650e-05	-4.59578650e-05	1.27228136e-03	1.24364771e-03
0.0135106       	9.17474378e-04	1.29809418e-21	2.51839441e-03	-1.25919721e-04	1.84938763e-05	4.58737189e-05	3.32817468e-04	5.84656910e-04	4.58737189e-05	-4.58737189e-05	1.27769108e-03	1.24070333e-03
0.013587        	9.15964326e-04	1.07243334e-22	2.52081031e-03	-1.26040516e-04	2.27564592e-05	4.57982163e-05	3.31941647e-04	5.84022679e-04	4.57982163e-05	-4.57982163e-05	1.28316162e-03	1.23764870e-03
0.0136633       	9.14408537e-04	-1.78896268e-21	2.52294624e-03	-1.26147312e-04	2.70943432e-05	4.57204269e-05	3.31056956e-04	5.83351581e-04	4.57204269e-05	-4.57204269e-05	1.28856747e-03	1.23437878e-03
0.0137396       	9.12971267e-04	-1.03883257e-21	2.52490081e-03	-1.26245041e-04	3.16082254e-05	4.56485633e-05	3.30240593e-04	5.82730674e-04	4.56485633e-05	-4.56485633e-05	1.29405863e-03	1.23084218e-03
0.0138159       	9.11459804e-04	-1.69458705e-21	2.52681270e-03	-1.26340635e-04	3.62383839e-05	4.55729902e-05	3.29389267e-04	5.82070537e-04	4.55729902e-05	-4.55729902e-05	1.29964474e-03	1.22716797e-03
0.0138923       	9.10025241e-04	-1.07527628e-21	2.52822785e-03	-1.26411392e-04	4.10289372e-05	4.55012621e-05	3.28601228e-04	5.81424013e-04	4.55012621e-05	-4.55012621e-05	1.30514286e-03	1.22308499e-03
0.0139686       	9.08463505e-04	1.54277319e-21	2.52931897e-03	-1.26465948e-04	4.60600644e-05	4.54231752e-05	3.27765804e-04	5.80697701e-04	4.54231752e-05	-4.54231752e-05	1.31071955e-03	1.21859942e-03
0.0140449       	9.06982311e-04	1.53569933e-21	2.52994260e-03	-1.26497130e-04	5.14424047e-05	4.53491156e-05	3.26994025e-04	5.79988286e-04	4.53491156e-05	-4.53491156e-05	1.31641371e-03	1.21352890e-03
0.0141213       	9.05368119e-04	3.67327019e-22	2.53004605e-03	-1.26502302e-04	5.72221103e-05	4.52684059e-05	3.26181757e-04	5.79186362e-04	4.52684059e-05	-4.52684059e-05	1.32224513e-03	1.20780091e-03
0.0141976       	9.03832538e-04	-2.82500575e-21	2.52979053e-03	-1.26489527e-04	6.32515392e-05	4.51916269e-05	3.25426742e-04	5.78405796e-04	4.51916269e-05	-4.51916269e-05	1.32814680e-03	1.20164373e-03
0.0142739       	9.02305229e-04	-9.55391858e-23	2.52943411e-03	-1.26471705e-04	6.93129007e-05	4.51152615e-05	3.24680909e-04	5.77624320e-04	4.51152615e-05	-4.51152615e-05	1.33402995e-03	1.19540415e-03
0.0143502       	9.01000011e-04	1.75434434e-21	2.52957271e-03	-1.26478635e-04	7.49808328e-05	4.50500005e-05	3.24021370e-04	5.76978641e-04	4.50500005e-05	-4.50500005e-05	1.33976719e-03	1.18980552e-03
0.0144266       	8.99633362e-04	-1.61843914e-21	2.53102969e-03	-1.26551484e-04	7.96379256e-05	4.49816681e-05	3.23265197e-04	5.76368165e-04	4.49816681e-05	-4.49816681e-05	1.34515277e-03	1.18587692e-03
0.0145021       	8.98395303e-04	-1.69040491e-21	2.53392669e-03	-1.26696335e-04	8.31970640e-05	4.49197651e-05	3.22501317e-04	5.75893986e-04	4.49197651e-05	-4.49197651e-05	1.35016041e-03	1.18376628e-03
0.0145768       	8.97070257e-04	-1.20672650e-21	2.53812903e-03	-1.26906452e-04	8.56720497e-05	4.48535128e-05	3.21628677e-04	5.75441580e-04	4.48535128e-05	-4.48535128e-05	1.35473657e-03	1.18339247e-03
